paper_id,title,freeze_group,task_priority,field_name,current_auto_value,auto_value_present,source_excerpt,manual_action,reviewer_notes,source_file_path,manual_review_v0_1_resolution,manual_review_v0_1_notes
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P0_missing_for_freeze,temperature_c,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P1_condition_context,gas_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P1_condition_context,pressure_bar,1,yes,"f solar energy, under nearly the same reaction conditions (higher pressure than 1 atm, higher h 2o/ch4 ratio). in this study, we investigated the solar steam reformi","Confirm value, unit, definition, source table/figure, and matching reaction condition in the PDF.",,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P1_condition_context,time_on_stream_h,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P1_condition_context,weight_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P2_label_context,conversion_drop_pct_points,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P2_label_context,h2_co_ratio,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P2_label_context,h2_selectivity_pct,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P2_label_context,stability_duration_h,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P3_coking_or_optional_context,coke_amount_mg_gcat,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0031,Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator,excluded_needs_review_v0_1,P3_coking_or_optional_context,coke_amount_wt_pct,,no,active_metal_primary=Ni; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | active_metal_primary_loading_wt_pct=14; excerpt=ht source (solar simulator). 2. experiment a nickel-on-alumina catalyst sample (14wt% ni) was prepared from ni(no 3)26h2o (1.01 g) and a- al2o3 powder (0.14... | support_primary=Al2O3; excerpt=Stoichiometric consideration of steam reforming of methane on Ni/Al2O3 catalyst at 650°C by using a solar furnace simulator | preparation_method=impregnation; excerpt=s prepared from Ni(NO 3)26H2O (1.01 g) and a- Al2O3 powder (0.149 g) by simple impregnation. The Ni(NO3)26H2O powder was dissolved,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0031.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,h2_yield_pct,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,methane_conversion_pct,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,steam_to_carbon_ratio,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,temperature_c,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P1_condition_context,gas_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P1_condition_context,pressure_bar,1.5,yes,"d operating temperature. upon reaching this temperature, the pressure is set to 1.5 bars and the water feed is switched on. the reference conditions for steam reformin","Confirm value, unit, definition, source table/figure, and matching reaction condition in the PDF.",,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P1_condition_context,time_on_stream_h,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P1_condition_context,weight_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P2_label_context,conversion_drop_pct_points,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P2_label_context,h2_co_ratio,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P2_label_context,h2_selectivity_pct,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P2_label_context,stability_duration_h,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P3_coking_or_optional_context,coke_amount_mg_gcat,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0037,The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,excluded_needs_review_v0_1,P3_coking_or_optional_context,coke_amount_wt_pct,,no,active_metal_primary=Ni; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst | support_primary=Al2O3; excerpt=The kinetics of methane steam reforming over a Ni/α-Al2O catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0037.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P0_missing_for_freeze,h2_yield_pct,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P0_missing_for_freeze,methane_conversion_pct,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P0_missing_for_freeze,steam_to_carbon_ratio,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P0_missing_for_freeze,temperature_c,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P1_condition_context,gas_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P1_condition_context,pressure_bar,1.5,yes,"d operating temperature. upon reaching this temperature, the pressure is set to 1.5 bars and the water feed is switched on. the reference conditions for steam reformin","Confirm value, unit, definition, source table/figure, and matching reaction condition in the PDF.",,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P1_condition_context,time_on_stream_h,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P1_condition_context,weight_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P2_label_context,conversion_drop_pct_points,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P2_label_context,h2_co_ratio,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P2_label_context,h2_selectivity_pct,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P2_label_context,stability_duration_h,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P3_coking_or_optional_context,coke_amount_mg_gcat,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0056,Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,excluded_needs_review_v0_1,P3_coking_or_optional_context,coke_amount_wt_pct,,no,active_metal_primary=Ni; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support | support_primary=Al2O3; excerpt=Kinetic and modelling study of methane steam reforming over sulfide nickel catalyst on a gamma alumina support,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0056.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,h2_yield_pct,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,methane_conversion_pct,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,steam_to_carbon_ratio,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P0_missing_for_freeze,temperature_c,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P1_condition_context,gas_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P1_condition_context,pressure_bar,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P1_condition_context,time_on_stream_h,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P1_condition_context,weight_hourly_space_velocity_h_inv,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P2_label_context,conversion_drop_pct_points,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
paper_0070,Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,excluded_needs_review_v0_1,P2_label_context,h2_co_ratio,,no,active_metal_primary=Ni; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst | support_primary=BaZrCeYYbO3; excerpt=Theoretical and experimental study of methane steam reforming reactions over nickel catalyst,Look up the field in the PDF; keep blank if value/unit/definition is not explicit.,,outputs\fulltext\pdf_text\paper_0070.txt,,
